# Data for Board 2
# Frequency(Hz)	Noise(nV/rtHz)	Pair_ID
3.422688e+01	5.308598e-05	2.000000e+00
3.428875e+01	4.574561e-05	2.000000e+00
3.435063e+01	5.386776e-05	2.000000e+00
3.441250e+01	5.784221e-05	2.000000e+00
3.447438e+01	5.102404e-05	2.000000e+00
3.453625e+01	5.093300e-05	2.000000e+00
3.459813e+01	5.490066e-05	2.000000e+00
3.466000e+01	5.155799e-05	2.000000e+00
3.472188e+01	5.454465e-05	2.000000e+00
3.475000e+01	5.115458e-05	2.000000e+00
3.478375e+01	4.967995e-05	2.000000e+00
3.484563e+01	5.050419e-05	2.000000e+00
3.490750e+01	6.033993e-05	2.000000e+00
3.496938e+01	5.871809e-05	2.000000e+00
3.503125e+01	5.518935e-05	2.000000e+00
3.509313e+01	5.745900e-05	2.000000e+00
3.515500e+01	4.349489e-05	2.000000e+00
3.521688e+01	4.794695e-05	2.000000e+00
3.527875e+01	4.892310e-05	2.000000e+00
3.534063e+01	5.416694e-05	2.000000e+00
3.536875e+01	4.822719e-05	2.000000e+00
3.540250e+01	6.568670e-05	2.000000e+00
3.546438e+01	6.377213e-05	2.000000e+00
3.552625e+01	5.379767e-05	2.000000e+00
3.558813e+01	4.790547e-05	2.000000e+00
3.565000e+01	5.432389e-05	2.000000e+00
3.571188e+01	5.373258e-05	2.000000e+00
3.577375e+01	6.195357e-05	2.000000e+00
3.583563e+01	5.293605e-05	2.000000e+00
3.589750e+01	6.927088e-05	2.000000e+00
3.595938e+01	7.305446e-05	2.000000e+00
3.598750e+01	4.368767e-05	2.000000e+00
3.602125e+01	5.914396e-05	2.000000e+00
3.608313e+01	5.340257e-05	2.000000e+00
3.614500e+01	5.355031e-05	2.000000e+00
3.620688e+01	5.441991e-05	2.000000e+00
3.626875e+01	5.682770e-05	2.000000e+00
3.633063e+01	5.241127e-05	2.000000e+00
3.639250e+01	4.397074e-05	2.000000e+00
3.645438e+01	5.020937e-05	2.000000e+00
3.651625e+01	5.518918e-05	2.000000e+00
3.657813e+01	4.978412e-05	2.000000e+00
3.660625e+01	4.339328e-05	2.000000e+00
3.664000e+01	4.652781e-05	2.000000e+00
3.670188e+01	5.478753e-05	2.000000e+00
3.676375e+01	4.794392e-05	2.000000e+00
3.682563e+01	5.513069e-05	2.000000e+00
3.688750e+01	5.461801e-05	2.000000e+00
3.694938e+01	6.254277e-05	2.000000e+00
3.701125e+01	5.612155e-05	2.000000e+00
3.707313e+01	4.305084e-05	2.000000e+00
3.713500e+01	3.991563e-05	2.000000e+00
3.719688e+01	5.626073e-05	2.000000e+00
3.722500e+01	4.780761e-05	2.000000e+00
3.725875e+01	5.783694e-05	2.000000e+00
3.732063e+01	5.720705e-05	2.000000e+00
3.738250e+01	4.953034e-05	2.000000e+00
3.744438e+01	4.629213e-05	2.000000e+00
3.750625e+01	5.336467e-05	2.000000e+00
3.756813e+01	6.171504e-05	2.000000e+00
3.763000e+01	6.668172e-05	2.000000e+00
3.769188e+01	5.939386e-05	2.000000e+00
3.775375e+01	5.949981e-05	2.000000e+00
3.781563e+01	5.796310e-05	2.000000e+00
3.784375e+01	4.910818e-05	2.000000e+00
3.787750e+01	6.423883e-05	2.000000e+00
3.793938e+01	6.127112e-05	2.000000e+00
3.800125e+01	5.365594e-05	2.000000e+00
3.806313e+01	5.541895e-05	2.000000e+00
3.812500e+01	4.744633e-05	2.000000e+00
3.818688e+01	3.603569e-05	2.000000e+00
3.824875e+01	3.648408e-05	2.000000e+00
3.831063e+01	5.240219e-05	2.000000e+00
3.837250e+01	5.594583e-05	2.000000e+00
3.843438e+01	5.537666e-05	2.000000e+00
3.846250e+01	5.987868e-05	2.000000e+00
3.849625e+01	5.293328e-05	2.000000e+00
3.855813e+01	6.166771e-05	2.000000e+00
3.862000e+01	5.756064e-05	2.000000e+00
3.868188e+01	4.561069e-05	2.000000e+00
3.874375e+01	4.766552e-05	2.000000e+00
3.880563e+01	5.868260e-05	2.000000e+00
3.886750e+01	5.583399e-05	2.000000e+00
3.892938e+01	5.755470e-05	2.000000e+00
3.899125e+01	6.404376e-05	2.000000e+00
3.905313e+01	9.823649e-05	2.000000e+00
3.908125e+01	5.911914e-05	2.000000e+00
3.911500e+01	6.934279e-05	2.000000e+00
3.917688e+01	4.476581e-05	2.000000e+00
3.923875e+01	4.613749e-05	2.000000e+00
3.930063e+01	4.642151e-05	2.000000e+00
3.936250e+01	5.065250e-05	2.000000e+00
3.942438e+01	5.843338e-05	2.000000e+00
3.948625e+01	5.400652e-05	2.000000e+00
3.954813e+01	5.762254e-05	2.000000e+00
3.961000e+01	4.595820e-05	2.000000e+00
3.967188e+01	5.292634e-05	2.000000e+00
3.970000e+01	5.126955e-05	2.000000e+00
3.973375e+01	5.246177e-05	2.000000e+00
3.979563e+01	4.408843e-05	2.000000e+00
3.985750e+01	3.843225e-05	2.000000e+00
3.991938e+01	4.013360e-05	2.000000e+00
3.998125e+01	5.215947e-05	2.000000e+00
4.004313e+01	5.623933e-05	2.000000e+00
4.010500e+01	5.021334e-05	2.000000e+00
4.016688e+01	5.423755e-05	2.000000e+00
4.022875e+01	5.248337e-05	2.000000e+00
4.029063e+01	5.910203e-05	2.000000e+00
4.031875e+01	5.434115e-05	2.000000e+00
4.035250e+01	5.204396e-05	2.000000e+00
4.041438e+01	5.770557e-05	2.000000e+00
4.047625e+01	5.637832e-05	2.000000e+00
4.053813e+01	5.148247e-05	2.000000e+00
4.060000e+01	5.001999e-05	2.000000e+00
4.066188e+01	5.270341e-05	2.000000e+00
4.072375e+01	5.881628e-05	2.000000e+00
4.078563e+01	4.955609e-05	2.000000e+00
4.084750e+01	5.231422e-05	2.000000e+00
4.090938e+01	5.244866e-05	2.000000e+00
4.093750e+01	5.831682e-05	2.000000e+00
4.097125e+01	6.173879e-05	2.000000e+00
4.103313e+01	6.336801e-05	2.000000e+00
4.109500e+01	4.468805e-05	2.000000e+00
4.115688e+01	5.798438e-05	2.000000e+00
4.121875e+01	6.182143e-05	2.000000e+00
4.128063e+01	5.558708e-05	2.000000e+00
4.134250e+01	5.357825e-05	2.000000e+00
4.140438e+01	5.494870e-05	2.000000e+00
4.146625e+01	5.364605e-05	2.000000e+00
4.152813e+01	5.436023e-05	2.000000e+00
4.155625e+01	4.876308e-05	2.000000e+00
4.159000e+01	5.251149e-05	2.000000e+00
4.165188e+01	5.644005e-05	2.000000e+00
4.171375e+01	5.101967e-05	2.000000e+00
4.177563e+01	4.934556e-05	2.000000e+00
4.183750e+01	5.491255e-05	2.000000e+00
4.189938e+01	4.969407e-05	2.000000e+00
4.196125e+01	4.824149e-05	2.000000e+00
4.202313e+01	5.491225e-05	2.000000e+00
4.208500e+01	5.725235e-05	2.000000e+00
4.214688e+01	4.987009e-05	2.000000e+00
4.217500e+01	4.676963e-05	2.000000e+00
4.220875e+01	4.403305e-05	2.000000e+00
4.227063e+01	4.645549e-05	2.000000e+00
4.233250e+01	4.998401e-05	2.000000e+00
4.239438e+01	5.134578e-05	2.000000e+00
4.245625e+01	5.234664e-05	2.000000e+00
4.251813e+01	5.051250e-05	2.000000e+00
4.258000e+01	5.338849e-05	2.000000e+00
4.264188e+01	6.090217e-05	2.000000e+00
4.270375e+01	4.798501e-05	2.000000e+00
4.276563e+01	4.481349e-05	2.000000e+00
4.279375e+01	4.873513e-05	2.000000e+00
4.282750e+01	4.450569e-05	2.000000e+00
4.288938e+01	5.267159e-05	2.000000e+00
4.295125e+01	6.251531e-05	2.000000e+00
4.301313e+01	5.918542e-05	2.000000e+00
4.307500e+01	4.589631e-05	2.000000e+00
4.313688e+01	4.208889e-05	2.000000e+00
4.319875e+01	4.562791e-05	2.000000e+00
4.326063e+01	4.757581e-05	2.000000e+00
4.332250e+01	4.927684e-05	2.000000e+00
4.338438e+01	4.285247e-05	2.000000e+00
4.341250e+01	4.813288e-05	2.000000e+00
4.344625e+01	3.527949e-05	2.000000e+00
4.350813e+01	3.980642e-05	2.000000e+00
4.357000e+01	5.621569e-05	2.000000e+00
4.363188e+01	4.890711e-05	2.000000e+00
4.369375e+01	4.547878e-05	2.000000e+00
4.375563e+01	5.021064e-05	2.000000e+00
4.381750e+01	5.005336e-05	2.000000e+00
4.387938e+01	4.732849e-05	2.000000e+00
4.394125e+01	4.752417e-05	2.000000e+00
4.400313e+01	4.581236e-05	2.000000e+00
4.403125e+01	5.246407e-05	2.000000e+00
4.406500e+01	5.145893e-05	2.000000e+00
4.412688e+01	5.941147e-05	2.000000e+00
4.418875e+01	4.752479e-05	2.000000e+00
4.425063e+01	4.440209e-05	2.000000e+00
4.431250e+01	4.715282e-05	2.000000e+00
4.437438e+01	4.396182e-05	2.000000e+00
4.443625e+01	4.749319e-05	2.000000e+00
4.449813e+01	4.577919e-05	2.000000e+00
4.456000e+01	4.818941e-05	2.000000e+00
4.462188e+01	5.306754e-05	2.000000e+00
4.465000e+01	5.610446e-05	2.000000e+00
4.468375e+01	5.243898e-05	2.000000e+00
4.474563e+01	5.786086e-05	2.000000e+00
4.480750e+01	5.491955e-05	2.000000e+00
4.486938e+01	4.879380e-05	2.000000e+00
4.493125e+01	5.209237e-05	2.000000e+00
4.499313e+01	5.631542e-05	2.000000e+00
4.505500e+01	5.157873e-05	2.000000e+00
4.511688e+01	5.262698e-05	2.000000e+00
4.517875e+01	5.152936e-05	2.000000e+00
4.524063e+01	6.364845e-05	2.000000e+00
4.526875e+01	6.522669e-05	2.000000e+00
4.530250e+01	6.183359e-05	2.000000e+00
4.536438e+01	5.516476e-05	2.000000e+00
4.542625e+01	5.039990e-05	2.000000e+00
4.548813e+01	5.278413e-05	2.000000e+00
4.555000e+01	4.559838e-05	2.000000e+00
4.561188e+01	5.311169e-05	2.000000e+00
4.567375e+01	5.340168e-05	2.000000e+00
4.573563e+01	4.751639e-05	2.000000e+00
4.579750e+01	4.062390e-05	2.000000e+00
4.585938e+01	4.756264e-05	2.000000e+00
4.588750e+01	6.242594e-05	2.000000e+00
4.592125e+01	4.434707e-05	2.000000e+00
4.598313e+01	5.189529e-05	2.000000e+00
4.604500e+01	5.169762e-05	2.000000e+00
4.610688e+01	5.007053e-05	2.000000e+00
4.616875e+01	4.460490e-05	2.000000e+00
4.623063e+01	5.957879e-05	2.000000e+00
4.629250e+01	6.426726e-05	2.000000e+00
4.635438e+01	5.388179e-05	2.000000e+00
4.641625e+01	5.331670e-05	2.000000e+00
4.647813e+01	5.249521e-05	2.000000e+00
4.650625e+01	5.012949e-05	2.000000e+00
4.654000e+01	5.798449e-05	2.000000e+00
4.660188e+01	5.768754e-05	2.000000e+00
4.666375e+01	5.838507e-05	2.000000e+00
4.672563e+01	5.111977e-05	2.000000e+00
4.678750e+01	3.614971e-05	2.000000e+00
4.684938e+01	5.090873e-05	2.000000e+00
4.691125e+01	5.757064e-05	2.000000e+00
4.697313e+01	4.750828e-05	2.000000e+00
4.703500e+01	4.922713e-05	2.000000e+00
4.709688e+01	5.406824e-05	2.000000e+00
4.712500e+01	5.128749e-05	2.000000e+00
4.715875e+01	5.690043e-05	2.000000e+00
4.722063e+01	5.494582e-05	2.000000e+00
4.728250e+01	4.785011e-05	2.000000e+00
4.734438e+01	4.525267e-05	2.000000e+00
4.740625e+01	4.266228e-05	2.000000e+00
4.746813e+01	5.070655e-05	2.000000e+00
4.753000e+01	4.979861e-05	2.000000e+00
4.759188e+01	4.990408e-05	2.000000e+00
4.765375e+01	3.824471e-05	2.000000e+00
4.771563e+01	4.546736e-05	2.000000e+00
4.774375e+01	5.558115e-05	2.000000e+00
4.777750e+01	5.069443e-05	2.000000e+00
4.783938e+01	5.481222e-05	2.000000e+00
4.790125e+01	5.478976e-05	2.000000e+00
4.796313e+01	5.827727e-05	2.000000e+00
4.802500e+01	6.256988e-05	2.000000e+00
4.808688e+01	6.514245e-05	2.000000e+00
4.814875e+01	6.253724e-05	2.000000e+00
4.821063e+01	5.335550e-05	2.000000e+00
4.827250e+01	4.646280e-05	2.000000e+00
4.833438e+01	4.073044e-05	2.000000e+00
4.836250e+01	5.057036e-05	2.000000e+00
4.839625e+01	4.732932e-05	2.000000e+00
4.845813e+01	4.341538e-05	2.000000e+00
4.852000e+01	4.016159e-05	2.000000e+00
4.858188e+01	4.361270e-05	2.000000e+00
4.864375e+01	4.322577e-05	2.000000e+00
4.870563e+01	5.936398e-05	2.000000e+00
4.876750e+01	5.718902e-05	2.000000e+00
4.882938e+01	7.577603e-05	2.000000e+00
4.889125e+01	6.785754e-05	2.000000e+00
4.895313e+01	5.024140e-05	2.000000e+00
4.898125e+01	4.600483e-05	2.000000e+00
4.901500e+01	5.209146e-05	2.000000e+00
4.907688e+01	4.705588e-05	2.000000e+00
4.913875e+01	4.695691e-05	2.000000e+00
4.920063e+01	4.503250e-05	2.000000e+00
4.926250e+01	5.112705e-05	2.000000e+00
4.932438e+01	5.615966e-05	2.000000e+00
4.938625e+01	4.953334e-05	2.000000e+00
4.944813e+01	5.576580e-05	2.000000e+00
4.951000e+01	4.602718e-05	2.000000e+00
4.957188e+01	4.714385e-05	2.000000e+00
4.963375e+01	5.628708e-05	2.000000e+00
4.969563e+01	5.337513e-05	2.000000e+00
4.975750e+01	6.838432e-05	2.000000e+00
4.981938e+01	7.202336e-05	2.000000e+00
4.988125e+01	8.308780e-05	2.000000e+00
5.012875e+01	7.808349e-05	2.000000e+00
5.019063e+01	6.221137e-05	2.000000e+00
5.025250e+01	4.348190e-05	2.000000e+00
5.031438e+01	5.485024e-05	2.000000e+00
5.037625e+01	6.008773e-05	2.000000e+00
5.043813e+01	6.100041e-05	2.000000e+00
5.050000e+01	4.556917e-05	2.000000e+00
5.056188e+01	4.942615e-05	2.000000e+00
5.062375e+01	5.194342e-05	2.000000e+00
5.068563e+01	5.319405e-05	2.000000e+00
5.074750e+01	5.590697e-05	2.000000e+00
5.080938e+01	5.255926e-05	2.000000e+00
5.083750e+01	1.028584e-05	2.000000e+00
5.087125e+01	4.292329e-05	2.000000e+00
5.093313e+01	5.466919e-05	2.000000e+00
5.099500e+01	5.105558e-05	2.000000e+00
5.105688e+01	5.415584e-05	2.000000e+00
5.111875e+01	6.024986e-05	2.000000e+00
5.118063e+01	4.297016e-05	2.000000e+00
5.124250e+01	5.439823e-05	2.000000e+00
5.130438e+01	5.602003e-05	2.000000e+00
5.136625e+01	5.221851e-05	2.000000e+00
5.142813e+01	6.356575e-05	2.000000e+00
5.145625e+01	4.195837e-05	2.000000e+00
5.149000e+01	5.768541e-05	2.000000e+00
5.155188e+01	5.789716e-05	2.000000e+00
5.161375e+01	5.238675e-05	2.000000e+00
5.167563e+01	5.979262e-05	2.000000e+00
5.173750e+01	6.470708e-05	2.000000e+00
5.179938e+01	5.609099e-05	2.000000e+00
5.186125e+01	4.608562e-05	2.000000e+00
5.192313e+01	5.174583e-05	2.000000e+00
5.198500e+01	5.469047e-05	2.000000e+00
5.204688e+01	5.567921e-05	2.000000e+00
5.207500e+01	4.252227e-05	2.000000e+00
5.210875e+01	5.119780e-05	2.000000e+00
5.217063e+01	5.469785e-05	2.000000e+00
5.223250e+01	4.968728e-05	2.000000e+00
5.229438e+01	4.596964e-05	2.000000e+00
5.235625e+01	5.039278e-05	2.000000e+00
5.241813e+01	5.025986e-05	2.000000e+00
5.248000e+01	5.773008e-05	2.000000e+00
5.254188e+01	5.236212e-05	2.000000e+00
5.260375e+01	5.924691e-05	2.000000e+00
5.266563e+01	5.880141e-05	2.000000e+00
5.269375e+01	4.255600e-05	2.000000e+00
5.272750e+01	5.707796e-05	2.000000e+00
5.278938e+01	4.789308e-05	2.000000e+00
5.285125e+01	5.129063e-05	2.000000e+00
5.291313e+01	4.893939e-05	2.000000e+00
5.297500e+01	4.707657e-05	2.000000e+00
5.303688e+01	4.671134e-05	2.000000e+00
5.309875e+01	4.915532e-05	2.000000e+00
5.316063e+01	5.241268e-05	2.000000e+00
5.322250e+01	4.741893e-05	2.000000e+00
5.328438e+01	3.842117e-05	2.000000e+00
5.331250e+01	4.132910e-05	2.000000e+00
5.334625e+01	4.772030e-05	2.000000e+00
5.340813e+01	3.874986e-05	2.000000e+00
5.347000e+01	5.560634e-05	2.000000e+00
5.353188e+01	5.900878e-05	2.000000e+00
5.359375e+01	5.219370e-05	2.000000e+00
5.365563e+01	5.976487e-05	2.000000e+00
5.371750e+01	5.633884e-05	2.000000e+00
5.377938e+01	4.318099e-05	2.000000e+00
5.384125e+01	4.976328e-05	2.000000e+00
5.390313e+01	4.805232e-05	2.000000e+00
5.393125e+01	5.066931e-05	2.000000e+00
5.396500e+01	4.556443e-05	2.000000e+00
5.402688e+01	4.924323e-05	2.000000e+00
5.408875e+01	4.790542e-05	2.000000e+00
5.415063e+01	5.685601e-05	2.000000e+00
5.421250e+01	5.417567e-05	2.000000e+00
5.427438e+01	5.256077e-05	2.000000e+00
5.433625e+01	5.252261e-05	2.000000e+00
5.439813e+01	4.353935e-05	2.000000e+00
5.446000e+01	4.422777e-05	2.000000e+00
5.452188e+01	5.613180e-05	2.000000e+00
5.455000e+01	4.816673e-05	2.000000e+00
5.458375e+01	5.984516e-05	2.000000e+00
5.464563e+01	5.293577e-05	2.000000e+00
5.470750e+01	5.346717e-05	2.000000e+00
5.476938e+01	5.706067e-05	2.000000e+00
5.483125e+01	5.465266e-05	2.000000e+00
5.489313e+01	6.297952e-05	2.000000e+00
5.495500e+01	4.922462e-05	2.000000e+00
5.501688e+01	4.416655e-05	2.000000e+00
5.507875e+01	4.445011e-05	2.000000e+00
5.514063e+01	4.326218e-05	2.000000e+00
5.516875e+01	4.989964e-05	2.000000e+00
5.520250e+01	4.209015e-05	2.000000e+00
5.526438e+01	4.959585e-05	2.000000e+00
5.532625e+01	5.657887e-05	2.000000e+00
5.538813e+01	5.311004e-05	2.000000e+00
5.545000e+01	4.724389e-05	2.000000e+00
5.551188e+01	4.652713e-05	2.000000e+00
5.557375e+01	4.561605e-05	2.000000e+00
5.563563e+01	5.061885e-05	2.000000e+00
5.569750e+01	6.043836e-05	2.000000e+00
5.575938e+01	5.602580e-05	2.000000e+00
5.578750e+01	4.974887e-05	2.000000e+00
5.582125e+01	5.193129e-05	2.000000e+00
5.588313e+01	6.171763e-05	2.000000e+00
5.594500e+01	5.063693e-05	2.000000e+00
5.600688e+01	4.120665e-05	2.000000e+00
5.606875e+01	5.906353e-05	2.000000e+00
5.613063e+01	4.310726e-05	2.000000e+00
5.619250e+01	4.319014e-05	2.000000e+00
5.625438e+01	5.299211e-05	2.000000e+00
5.631625e+01	5.535648e-05	2.000000e+00
5.637813e+01	5.484488e-05	2.000000e+00
5.640625e+01	4.875431e-05	2.000000e+00
5.644000e+01	4.309477e-05	2.000000e+00
5.650188e+01	5.236842e-05	2.000000e+00
5.656375e+01	5.043775e-05	2.000000e+00
5.662563e+01	4.541496e-05	2.000000e+00
5.668750e+01	5.432658e-05	2.000000e+00
5.674938e+01	5.264523e-05	2.000000e+00
5.681125e+01	4.887537e-05	2.000000e+00
5.687313e+01	5.122008e-05	2.000000e+00
5.693500e+01	4.953035e-05	2.000000e+00
5.699688e+01	4.304532e-05	2.000000e+00
5.702500e+01	5.190555e-05	2.000000e+00
5.705875e+01	4.011466e-05	2.000000e+00
5.712063e+01	4.779559e-05	2.000000e+00
5.718250e+01	4.736300e-05	2.000000e+00
5.724438e+01	4.742098e-05	2.000000e+00
5.730625e+01	3.975213e-05	2.000000e+00
5.736813e+01	3.573073e-05	2.000000e+00
5.743000e+01	3.571728e-05	2.000000e+00
5.749188e+01	4.235156e-05	2.000000e+00
5.755375e+01	5.340463e-05	2.000000e+00
5.761563e+01	4.366362e-05	2.000000e+00
5.764375e+01	5.318508e-05	2.000000e+00
5.767750e+01	3.812226e-05	2.000000e+00
5.773938e+01	4.363521e-05	2.000000e+00
5.780125e+01	4.786756e-05	2.000000e+00
5.786313e+01	4.592249e-05	2.000000e+00
5.792500e+01	4.413021e-05	2.000000e+00
5.798688e+01	4.492031e-05	2.000000e+00
5.804875e+01	4.704401e-05	2.000000e+00
5.811063e+01	4.374947e-05	2.000000e+00
5.817250e+01	5.401698e-05	2.000000e+00
5.823438e+01	6.132875e-05	2.000000e+00
5.826250e+01	5.489170e-05	2.000000e+00
5.829625e+01	5.338114e-05	2.000000e+00
5.835813e+01	5.118580e-05	2.000000e+00
5.842000e+01	5.357122e-05	2.000000e+00
5.848188e+01	5.910108e-05	2.000000e+00
5.854375e+01	5.309158e-05	2.000000e+00
5.860563e+01	3.841339e-05	2.000000e+00
5.866750e+01	3.722915e-05	2.000000e+00
5.872938e+01	4.664356e-05	2.000000e+00
5.879125e+01	4.616849e-05	2.000000e+00
5.885313e+01	5.107038e-05	2.000000e+00
5.888125e+01	4.600948e-05	2.000000e+00
5.891500e+01	5.306176e-05	2.000000e+00
5.897688e+01	5.152062e-05	2.000000e+00
5.903875e+01	3.437155e-05	2.000000e+00
5.910063e+01	4.410123e-05	2.000000e+00
5.916250e+01	3.635044e-05	2.000000e+00
5.922438e+01	3.834558e-05	2.000000e+00
5.928625e+01	4.930113e-05	2.000000e+00
5.934813e+01	6.153406e-05	2.000000e+00
5.941000e+01	4.988727e-05	2.000000e+00
5.947188e+01	5.185610e-05	2.000000e+00
5.950000e+01	4.328308e-05	2.000000e+00
5.953375e+01	5.292185e-05	2.000000e+00
5.959563e+01	4.903205e-05	2.000000e+00
5.965750e+01	4.641301e-05	2.000000e+00
5.971938e+01	4.594906e-05	2.000000e+00
5.978125e+01	4.946285e-05	2.000000e+00
5.984313e+01	5.883105e-05	2.000000e+00
5.990500e+01	5.558047e-05	2.000000e+00
5.996688e+01	5.113385e-05	2.000000e+00
6.002875e+01	6.962486e-05	2.000000e+00
6.009063e+01	4.860230e-05	2.000000e+00
6.011875e+01	5.114648e-05	2.000000e+00
6.015250e+01	3.982480e-05	2.000000e+00
6.021438e+01	3.631173e-05	2.000000e+00
6.027625e+01	4.336457e-05	2.000000e+00
6.033813e+01	5.018032e-05	2.000000e+00
6.040000e+01	4.789279e-05	2.000000e+00
6.046188e+01	3.895555e-05	2.000000e+00
6.052375e+01	4.420570e-05	2.000000e+00
6.058563e+01	3.452243e-05	2.000000e+00
6.064750e+01	3.932843e-05	2.000000e+00
6.070938e+01	4.688007e-05	2.000000e+00
6.073750e+01	5.026522e-05	2.000000e+00
6.077125e+01	5.728044e-05	2.000000e+00
6.083313e+01	4.950134e-05	2.000000e+00
6.089500e+01	4.417043e-05	2.000000e+00
6.095688e+01	4.698863e-05	2.000000e+00
6.101875e+01	5.726380e-05	2.000000e+00
6.108063e+01	5.349324e-05	2.000000e+00
6.114250e+01	4.801496e-05	2.000000e+00
6.120438e+01	4.988011e-05	2.000000e+00
6.126625e+01	4.365524e-05	2.000000e+00
6.132813e+01	4.377711e-05	2.000000e+00
6.135625e+01	5.152415e-05	2.000000e+00
6.139000e+01	4.494430e-05	2.000000e+00
6.145188e+01	4.665852e-05	2.000000e+00
6.151375e+01	5.618070e-05	2.000000e+00
6.157563e+01	5.988113e-05	2.000000e+00
6.163750e+01	5.735069e-05	2.000000e+00
6.169938e+01	5.338015e-05	2.000000e+00
6.176125e+01	4.662890e-05	2.000000e+00
6.182313e+01	3.828765e-05	2.000000e+00
6.188500e+01	4.325927e-05	2.000000e+00
6.194688e+01	4.519798e-05	2.000000e+00
6.197500e+01	5.332255e-05	2.000000e+00
6.200875e+01	4.408643e-05	2.000000e+00
6.207063e+01	3.939998e-05	2.000000e+00
6.213250e+01	4.401617e-05	2.000000e+00
6.219438e+01	5.523719e-05	2.000000e+00
6.225625e+01	5.111886e-05	2.000000e+00
6.231813e+01	5.322737e-05	2.000000e+00
6.238000e+01	4.496735e-05	2.000000e+00
6.244188e+01	6.047139e-05	2.000000e+00
6.250375e+01	5.495083e-05	2.000000e+00
6.256563e+01	5.522186e-05	2.000000e+00
6.259375e+01	5.414312e-05	2.000000e+00
6.262750e+01	4.561947e-05	2.000000e+00
6.268938e+01	4.006706e-05	2.000000e+00
6.275125e+01	5.467379e-05	2.000000e+00
6.281313e+01	5.042155e-05	2.000000e+00
6.287500e+01	4.182469e-05	2.000000e+00
6.293688e+01	4.945965e-05	2.000000e+00
6.299875e+01	4.724865e-05	2.000000e+00
6.306063e+01	5.431609e-05	2.000000e+00
6.312250e+01	5.538738e-05	2.000000e+00
6.318438e+01	4.452608e-05	2.000000e+00
6.321250e+01	5.469013e-05	2.000000e+00
6.324625e+01	3.965444e-05	2.000000e+00
6.330813e+01	4.544052e-05	2.000000e+00
6.337000e+01	5.064586e-05	2.000000e+00
6.343188e+01	4.948557e-05	2.000000e+00
6.349375e+01	5.141472e-05	2.000000e+00
6.355563e+01	4.816726e-05	2.000000e+00
6.361750e+01	4.156420e-05	2.000000e+00
6.367938e+01	4.404742e-05	2.000000e+00
6.374125e+01	4.968755e-05	2.000000e+00
6.380313e+01	6.030205e-05	2.000000e+00
6.383125e+01	5.454510e-05	2.000000e+00
6.386500e+01	5.702362e-05	2.000000e+00
6.392688e+01	5.196984e-05	2.000000e+00
6.398875e+01	4.952627e-05	2.000000e+00
6.405063e+01	5.044713e-05	2.000000e+00
6.411250e+01	4.117625e-05	2.000000e+00
6.417438e+01	4.384468e-05	2.000000e+00
6.423625e+01	3.629041e-05	2.000000e+00
6.429813e+01	4.443218e-05	2.000000e+00
6.436000e+01	4.288943e-05	2.000000e+00
6.442188e+01	3.499578e-05	2.000000e+00
6.445000e+01	4.973175e-05	2.000000e+00
6.448375e+01	3.806540e-05	2.000000e+00
6.454563e+01	4.504452e-05	2.000000e+00
6.460750e+01	4.417463e-05	2.000000e+00
6.466938e+01	4.724410e-05	2.000000e+00
6.473125e+01	4.536923e-05	2.000000e+00
6.479313e+01	4.655180e-05	2.000000e+00
6.485500e+01	3.712881e-05	2.000000e+00
6.491688e+01	4.527183e-05	2.000000e+00
6.497875e+01	5.084093e-05	2.000000e+00
6.504063e+01	3.981200e-05	2.000000e+00
6.506875e+01	4.901330e-05	2.000000e+00
6.510250e+01	4.752469e-05	2.000000e+00
6.516438e+01	5.651018e-05	2.000000e+00
6.522625e+01	5.765947e-05	2.000000e+00
6.528813e+01	4.457644e-05	2.000000e+00
6.535000e+01	5.338921e-05	2.000000e+00
6.541188e+01	5.651053e-05	2.000000e+00
6.547375e+01	4.807836e-05	2.000000e+00
6.553563e+01	4.536083e-05	2.000000e+00
6.559750e+01	5.102294e-05	2.000000e+00
6.565938e+01	4.685888e-05	2.000000e+00
6.568750e+01	4.713127e-05	2.000000e+00
6.572125e+01	4.129127e-05	2.000000e+00
6.578313e+01	4.548843e-05	2.000000e+00
6.584500e+01	5.137474e-05	2.000000e+00
6.590688e+01	5.742111e-05	2.000000e+00
6.596875e+01	4.886190e-05	2.000000e+00
6.603063e+01	3.682967e-05	2.000000e+00
6.609250e+01	4.145742e-05	2.000000e+00
6.615438e+01	4.724414e-05	2.000000e+00
6.621625e+01	4.887944e-05	2.000000e+00
6.627813e+01	3.922423e-05	2.000000e+00
6.630625e+01	5.033371e-05	2.000000e+00
6.634000e+01	3.903820e-05	2.000000e+00
6.640188e+01	5.081591e-05	2.000000e+00
6.646375e+01	5.478726e-05	2.000000e+00
6.652563e+01	5.379044e-05	2.000000e+00
6.658750e+01	5.290643e-05	2.000000e+00
6.664938e+01	5.080252e-05	2.000000e+00
6.671125e+01	4.464435e-05	2.000000e+00
6.677313e+01	4.081879e-05	2.000000e+00
6.683500e+01	4.034264e-05	2.000000e+00
6.689688e+01	4.514972e-05	2.000000e+00
6.692500e+01	4.712441e-05	2.000000e+00
6.695875e+01	5.047614e-05	2.000000e+00
6.702063e+01	4.692954e-05	2.000000e+00
6.708250e+01	4.101607e-05	2.000000e+00
6.714438e+01	4.151093e-05	2.000000e+00
