Frequency_Hz	Pair_2_Noise_nV
8.09425	7.95438961533668e-05
8.106625	8.831422578895487e-05
8.115625	0.00010088529994847813
8.119	5.3097357981730125e-05
8.131375	7.102363275330363e-05
8.14375	7.690412394991722e-05
8.156125	0.00010671358025415806
8.1685	0.0001320501294674776
8.1775	7.561337823170183e-05
8.180875	7.172873746443123e-05
8.19325	7.416197782079384e-05
8.205625	7.122607658771119e-05
8.218	5.278076238080689e-05
8.230375	7.835577004593854e-05
8.239375	6.57547587475515e-05
8.24275	9.599906131625923e-05
8.255125	6.74732046886288e-05
8.2675	8.663934921396858e-05
8.279875	7.716010780851139e-05
8.29225	6.106890626296248e-05
8.30125	8.060439556672142e-05
8.304625	6.259664411782757e-05
8.317	6.512279620797618e-05
8.329375	7.876602471936806e-05
8.34175	0.00010568057977556898
8.354125	9.548008426435327e-05
8.363125	8.500882173992297e-05
8.3665	9.574114523921416e-05
8.378875	0.00010381927192770381
8.39125	9.086419689418466e-05
8.403625	9.26556410259679e-05
8.416	8.717475775516679e-05
8.425	9.266660339391317e-05
8.428375	8.754453187253901e-05
8.44075	8.529195469882666e-05
8.453125	9.416844366452543e-05
8.4655	8.58233820068628e-05
8.477875	8.146330064532862e-05
8.486875	8.151518087270616e-05
8.49025	0.00010312740722326146
8.502625	7.489650346830617e-05
8.515	8.673628235357608e-05
8.527375	9.511415137056366e-05
8.53975	7.783443906766465e-05
8.54875	7.333411391094871e-05
8.552125	7.497599156208672e-05
8.5645	9.410239200654944e-05
8.576875	8.366210372537004e-05
8.58925	9.221718466655784e-05
8.601625	0.00011785548086249998
8.610625	7.535620754138839e-05
8.614	0.00010452855131705212
8.626375	9.154760439847851e-05
8.63875	9.528638417910084e-05
8.651125	9.399335881518864e-05
8.6635	7.842604852051454e-05
8.6725	9.479590532854624e-05
8.675875	8.254926745775034e-05
8.68825	6.925176507931405e-05
8.700625	5.370843010306762e-05
8.713	7.72989837473747e-05
8.725375	9.909724653731606e-05
8.734375	0.00010120051398432914
8.73775	8.666390462986134e-05
8.750125	6.756620665509572e-05
8.7625	9.378320356542582e-05
8.774875	9.609305515235376e-05
8.78725	8.239560598175428e-05
8.79625	8.932537944947113e-05
8.799625	6.800052465892671e-05
8.812	6.451587181570128e-05
8.824375	5.688747506904486e-05
8.83675	9.036307396181763e-05
8.849125	0.00010376149169680424
8.858125	7.355767986544641e-05
8.8615	9.169826734982738e-05
8.873875	7.057972024666709e-05
8.88625	6.40387912131725e-05
8.898625	7.376264161436533e-05
8.911	6.467321336515837e-05
8.92	8.84384573620775e-05
8.923375	7.47731065419299e-05
8.93575	5.567736549220069e-05
8.948125	5.8319859492935816e-05
8.9605	5.988029726163773e-05
8.972875	9.385965839498832e-05
8.981875	0.00011002897663756761
8.98525	0.00010205018060393818
8.997625	9.457030572849017e-05
9.01	8.994272014054109e-05
9.022375	5.8945184990531674e-05
9.03475	8.290160803146132e-05
9.04375	0.00010594145391884094
9.047125	0.00010219965238624395
